heat test

Time, Pressure, TempC, Height, AccX, AccY, AccZ, AccT, wX, wY, wZ0, 0.00, 0.00
36983, 100507.82, 28.32, 0.06, -0.35, -0.91, 9.98, 10.03, 0.00, 0.00, 0.00
37311, 100616.32, 38.57, 0.00, -0.35, -0.92, 9.97, 10.02, 0.00, 0.00, 0.00
37583, 100616.32, 27.34, 0.00, -0.35, -0.92, 9.98, 10.03, 0.00, 0.00, 0.00
37912, 100507.82, 29.79, 0.06, -0.36, -0.92, 9.97, 10.02, 0.00, 0.00, 0.00
38184, 100507.82, 26.86, 0.06, -0.36, -0.92, 9.97, 10.02, 0.00, 0.00, 0.00
38509, 100616.32, 26.86, 0.00, -0.36, -0.92, 9.97, 10.02, 0.00, 0.00, 0.00
38781, 100616.32, 30.76, 0.00, -0.36, -0.92, 9.97, 10.02, 0.00, 0.00, 0.00
39108, 100616.32, 33.20, 0.00, -0.35, -0.92, 9.96, 10.01, 0.00, 0.00, 0.00
39380, 100616.32, 27.34, 0.00, -0.36, -0.92, 9.98, 10.03, 0.00, 0.00, 0.00
39710, 100507.82, 27.83, 0.06, -0.35, -0.91, 9.97, 10.02, 0.00, 0.00, 0.00
39983, 100507.82, 27.34, 0.06, -0.35, -0.92, 9.98, 10.03, 0.00, 0.00, 0.00
40307, 100507.82, 38.09, 0.06, -0.36, -0.92, 9.98, 10.03, 0.00, 0.00, 0.00
40581, 100616.32, 32.23, 0.00, -0.35, -0.92, 9.97, 10.02, 0.00, 0.00, 0.00
40906, 100616.32, 27.34, 0.00, -0.36, -0.93, 9.98, 10.03, 0.00, 0.00, 0.00
41179, 100616.32, 39.06, 0.00, -0.36, -0.92, 9.98, 10.03, 0.00, 0.00, 0.00
41505, 100616.32, 30.27, 0.00, -0.35, -0.92, 9.97, 10.02, 0.00, 0.00, 0.00
41781, 100507.82, 49.80, 0.06, -0.36, -0.92, 9.97, 10.02, 0.00, 0.00, 0.00
42105, 100616.32, 28.32, 0.00, -0.35, -0.92, 9.97, 10.02, 0.00, 0.00, 0.00
42378, 100616.32, 59.08, 0.00, -0.35, -0.91, 9.97, 10.02, 0.00, 0.00, 0.00
42704, 100616.32, 32.71, 0.00, -0.35, -0.92, 9.97, 10.02, 0.00, 0.00, 0.00
42977, 100507.82, 30.76, 0.06, -0.35, -0.92, 9.97, 10.02, 0.00, 0.00, 0.00
43304, 100616.32, 30.76, 0.00, -0.35, -0.92, 9.98, 10.03, 0.00, 0.00, 0.00
43577, 100616.32, 59.57, 0.00, -0.35, -0.92, 9.98, 10.03, 0.00, 0.00, 0.00
43906, 100616.32, 30.76, 0.00, -0.36, -0.92, 9.99, 10.04, 0.00, 0.00, 0.00
44178, 100507.82, 33.20, 0.06, -0.36, -0.92, 9.98, 10.03, 0.00, 0.00, 0.00
44503, 100616.32, 30.76, 0.00, -0.36, -0.92, 9.97, 10.02, 0.00, 0.00, 0.00
44775, 100507.82, 29.79, 0.06, -0.35, -0.92, 9.97, 10.02, 0.00, 0.00, 0.00
45103, 100507.82, 52.73, 0.06, -0.35, -0.92, 9.97, 10.02, 0.00, 0.00, 0.00
45375, 100616.32, 45.41, 0.00, -0.35, -0.92, 9.97, 10.02, 0.00, 0.00, 0.00
45702, 100616.32, 31.74, 0.00, -0.35, -0.92, 9.97, 10.02, 0.00, 0.00, 0.00
45976, 100616.32, 30.27, 0.00, -0.35, -0.92, 9.97, 10.02, 0.00, 0.00, 0.00
46301, 100507.82, 36.13, 0.06, -0.36, -0.92, 10.00, 10.04, 0.00, 0.00, 0.00
46573, 100616.32, 50.29, 0.00, -0.35, -0.91, 9.97, 10.02, 0.00, 0.00, 0.00
46900, 100616.32, 37.11, 0.00, -0.35, -0.92, 9.97, 10.02, 0.00, 0.00, 0.00
47172, 100616.32, 35.16, 0.00, -0.35, -0.92, 9.97, 10.02, 0.00, 0.00, 0.00
47499, 100616.32, 34.67, 0.00, -0.35, -0.92, 9.97, 10.02, 0.00, 0.00, 0.00
47774, 100616.32, 30.76, 0.00, -0.34, -0.92, 9.97, 10.02, 0.00, 0.00, 0.00
48099, 100507.82, 32.71, 0.06, -0.35, -0.93, 9.97, 10.02, 0.00, 0.00, 0.00
48371, 100616.32, 32.23, 0.00, -0.36, -0.92, 9.97, 10.02, 0.00, 0.00, 0.00
48698, 100616.32, 48.83, 0.00, -0.35, -0.92, 9.98, 10.03, 0.00, 0.00, 0.00
53765, 100616.32, 46.88, 0.00, -0.35, -0.92, 9.97, 10.02, 0.00, 0.00, 0.00
54091, 100616.32, 47.36, 0.00, -0.35, -0.92, 9.98, 10.03, 0.00, 0.00, 0.00

lift test
Time, Pressure, TempC, Height, AccX, AccY, AccZ, AccT, wX, wY, wZ
466, 100616.32, 42.48, 0.00, -0.32, -0.68, 10.04, 10.07, -0.37, 0.92, 58.41
739, 100616.32, 26.86, 0.00, -0.31, -0.67, 10.06, 10.09, -0.06, -0.73, 0.73
970, 100616.32, 36.62, 0.00, -0.32, -0.67, 10.02, 10.05, -0.12, -0.73, 0.73
1243, 100616.32, 20.51, 0.00, -0.33, -0.67, 10.02, 10.05, -0.12, -0.73, 0.79
2022, 100616.32, 39.06, 0.00, -0.29, -0.65, 10.00, 10.03, -0.12, -0.73, 0.79
2459, 100616.32, 35.64, 0.00, -0.30, -0.70, 10.00, 10.03, -0.18, -0.73, 0.85
2733, 100616.32, 28.81, 0.00, -0.33, -0.68, 10.01, 10.03, -0.18, -0.73, 0.85
3050, 100616.32, 43.95, 0.00, -0.30, -0.69, 9.99, 10.02, -0.06, -0.73, 0.73
3322, 100616.32, 43.95, 0.00, -0.31, -0.69, 9.99, 10.02, -0.12, -0.73, 0.73
3647, 100616.32, 17.58, 0.00, -0.29, -0.67, 9.99, 10.02, -0.12, -0.73, 0.79
3919, 100724.83, 17.09, -0.06, -0.26, -0.69, 10.00, 10.03, 0.00, 0.00, 0.00
4246, 100724.83, 31.74, -0.06, -0.30, -0.69, 9.99, 10.02, 0.00, 0.00, 0.00
